course name,section number,instructor,campus,meeting time,instruction mode,required additional sections,current enrollment,max enrollment,seats available,reserved seats info,waitlist available seats
Principles of Biology I,704L,"Lauren Jones (PI), Pallavi Limaye (SI)",HRTFD,3:35PM - 6:35PM / We,In Person,You will be auto-enrolled in section(s) 703,0,24,24,,0
Principles of Biology I,810,Claudia Kraemer (PI),STMFD,9:30AM - 10:45AM / TuTh,In Person,,0,72,,,
Principles of Biology I,811L,Roderick Wilson (PI),STMFD,2:15PM - 5:15PM / Tu,In Person,You will be auto-enrolled in section(s) 810,0,24,24,,0
Principles of Biology I,812L,Jonathan Gilbert (PI),STMFD,11:00AM - 2:00PM / Tu,In Person,You will be auto-enrolled in section(s) 810,0,24,24,,0
Principles of Biology I,813L,Roderick Wilson (PI),STMFD,11:00AM - 2:00PM / Tu,In Person,You will be auto-enrolled in section(s) 810,0,12,12,,0
Principles of Biology I,814L,Jonathan Gilbert (PI),STMFD,2:15PM - 5:15PM / Tu,In Person,You will be auto-enrolled in section(s) 810,0,12,12,,0
Principles of Biology II,001,"Rebecca Newcomer (TC), Susan Herrick (PI)",STORR,11:00AM - 12:15PM / TuTh,In Person,,0,220,,,
Principles of Biology II,002L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:30PM - 3:15PM / Tu,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,003L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:30PM - 3:15PM / Tu,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,004L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,3:30PM - 6:15PM / Tu,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,005L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:05AM - 11:50AM / We,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,006L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:20PM - 3:05PM / We,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,007L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,3:35PM - 6:20PM / We,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,008L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:30PM - 3:15PM / Th,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,009L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:30PM - 3:15PM / Th,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,010L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:05AM - 11:50AM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,011L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:20PM - 3:05PM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,012L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:30PM - 3:15PM / Th,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Principles of Biology II,020,"Rebecca Newcomer (TC), Susan Herrick (PI)",STORR,2:00PM - 3:15PM / TuTh,In Person,,0,220,,,
Principles of Biology II,021L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:30AM - 12:15PM / Tu,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,022L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:30AM - 12:15PM / Tu,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,023L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,3:30PM - 6:15PM / Tu,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,024L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:05AM - 11:50AM / We,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,025L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:20PM - 3:05PM / We,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,026L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,3:35PM - 6:20PM / We,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,027L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:30AM - 12:15PM / Th,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,028L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:30AM - 12:15PM / Th,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,029L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:05AM - 11:50AM / Fr,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,030L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,12:20PM - 3:05PM / Fr,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,031L,"Rebecca Newcomer (TC), Susan Herrick (SI)",STORR,9:30AM - 12:15PM / Th,In Person,You will be auto-enrolled in section(s) 020,0,20,20,,0
Principles of Biology II,1000,"Amy Olszewski (EC), Jocelyn Vennero-Wheaton (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1001,"Barbara Kessler (PI), Deborah Burch (EC), Nicole Usher (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1002,"Alyce Borgersen (EC), Megan Queiroga (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1003,"Dianne Stempien (EC), Jamie Cosgrove (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1004,"Kathleen Ford (EC), Patricia Pires (EC), Patrick Foley (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1005,"Bonnie Mayer (PI), Kathleen Ford (EC), Patricia Pires (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1006,"Cheryl Granger (PI), Renee Najarian (EC), Sheri Lee (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1007,"Heather Aselton (EC), John Wiley (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1008,"MARILYN PEARSON (PI), Mandy Cheung (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1009,"Dana Tulotta (EC), Sarah Meyers (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1010,"Aimee Bolash (PI), Dana Tulotta (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1011,Cindy Tellgmann-Caruk (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1012,"Alyson Ortiz (PI), Craig Poulter (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1013,"Ann Wallace (EC), Dana Fudge (EC), Jeremy Jorgensen (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1014,"Ann Wallace (EC), Dana Fudge (EC), Sindhu Thomas (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1015,Amanda Ditaranto (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1016,Stacey Savoyski (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1017,"Jennifer Occhionero (EC), Joshua Beebe (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1018,"Amanda Pearson (EC), Kaitlin McKale (PI), Krystin Konow (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1019,"Nichole Baer (PI), Philippe Gascon (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1020,"Diane Szymanski-Herr (PI), Holly Saad (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1021,Christa Cote (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1022,"John Girard (PI), Oneda Lamont (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1023,"Lucas Fatsy (PI), Stacey Nasser (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1024,Josh Bogard (EC),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1025,"Amy Carbutti (EC), Heidi Bikowski (EC), Jennifer Russell (EC), Sharon Parker (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1026,Todd Gwaltney (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1027,William Halmeck (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,1028,"Courtney Prendergast (EC), Laura Zinnen (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Biology II,331,Stephen Trumbo (PI),WTBY,9:30AM - 10:45AM / MoWe,In Person,,0,44,,,
Principles of Biology II,331L,Stephen Trumbo (SI),WTBY,9:30AM - 12:30PM / Fr,In Person,You will be auto-enrolled in section(s) 331,0,22,22,,0
Principles of Biology II,332L,Stephen Trumbo (SI),WTBY,2:30PM - 5:30PM / Th,In Person,You will be auto-enrolled in section(s) 331,0,22,22,,0
Principles of Biology II,660,Karen Dobley (PI),AVYPT,2:00PM - 3:15PM / TuTh,In Person,,0,20,,,
Principles of Biology II,661L,Karen Dobley (PI),AVYPT,9:05AM - 12:05PM / Fr,In Person,You will be auto-enrolled in section(s) 660,0,20,20,,0
Principles of Biology II,701,John Cooley (PI),HRTFD,9:30AM - 10:45AM / MoWe,In Person,,0,72,,,
Principles of Biology II,701L,"John Cooley (SI), Lauren Jones (PI)",HRTFD,11:15AM - 2:15PM / Mo,In Person,You will be auto-enrolled in section(s) 701,0,24,24,,0
Principles of Biology II,702L,"John Cooley (SI), Lauren Jones (PI)",HRTFD,2:15PM - 5:15PM / Mo,In Person,You will be auto-enrolled in section(s) 701,0,24,24,,0
Principles of Biology II,703L,John Cooley (SI),HRTFD,5:30PM - 8:30PM / Mo,In Person,You will be auto-enrolled in section(s) 701,0,24,24,,0
Principles of Biology II,810,Claudia Kraemer (PI),STMFD,12:30PM - 1:45PM / TuTh,In Person,,0,36,,,
Principles of Biology II,811L,Roderick Wilson (PI),STMFD,2:00PM - 5:00PM / Th,In Person,You will be auto-enrolled in section(s) 810,0,12,12,,0
Principles of Biology II,812L,Jonathan Gilbert (PI),STMFD,2:00PM - 5:00PM / Th,In Person,You will be auto-enrolled in section(s) 810,0,24,24,,0
Principles of Biology II,820,Nicole Fusco (PI),STMFD,11:00AM - 12:15PM / MoWe,In Person,,0,36,,,
Principles of Biology II,821L,Roderick Wilson (PI),STMFD,11:00AM - 2:00PM / Fr,In Person,You will be auto-enrolled in section(s) 820,0,12,12,,0
Principles of Biology II,822L,Jonathan Gilbert (PI),STMFD,11:00AM - 2:00PM / Fr,In Person,You will be auto-enrolled in section(s) 820,0,24,24,,0
Topics in Modern Biology,001,Adam Fry (PI),STORR,3:30PM - 4:20PM / Tu,In Person,,0,20,20,,0
Topics in Modern Biology,331,"Stephen Trumbo (PI), Susan Preston-Berlin (PI)",WTBY,4:40PM - 5:30PM / Mo,In Person,,0,15,0,15 for RC Honors Students Only,0
LabVIEW Basics for Engineers,001,David Kaputa (PI),STORR,5:00PM - 5:50PM / Tu,In Person,,0,100,100,,0
Introduction to Computational and Systems Biology,001,Staff,STORR,2:00PM - 5:00PM / Tu,In Person,,0,30,30,,0
Failure Analysis for Biomedical Application,001,Kristin Morgan (PI),STORR,5:00PM - 7:30PM / We,In Person,,0,30,30,,0
Biomaterials,001L,"Alix Deymier (SI), Krystyna Gielo-Perczak (SI)",STORR,8:00AM - 11:00AM / Mo,In Person,You will be auto-enrolled in section(s) 001,0,12,12,,0
Biomaterials,002L,"Alix Deymier (SI), Krystyna Gielo-Perczak (SI)",STORR,3:35PM - 6:35PM / Mo,In Person,You will be auto-enrolled in section(s) 001,0,12,12,,0
Biomaterials,003L,"Alix Deymier (PI), Krystyna Gielo-Perczak (PI)",STORR,8:00AM - 11:00AM / We,In Person,You will be auto-enrolled in section(s) 001,0,4,0,4 for RC Honors Students Only,0
Biomaterials,004L,"Alix Deymier (SI), Krystyna Gielo-Perczak (SI)",STORR,3:35PM - 6:35PM / We,In Person,You will be auto-enrolled in section(s) 001,0,12,12,,0
Biomaterials,005L,"Alix Deymier (SI), Krystyna Gielo-Perczak (SI)",STORR,8:00AM - 11:00AM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,12,12,,0
Biomaterials,010,"Alix Deymier (PI), Krystyna Gielo-Perczak (SI)",STORR,11:00AM - 12:15PM / TuTh,In Person,,0,20,,,
Biomaterials,011L,"Alix Deymier (SI), Krystyna Gielo-Perczak (SI)",STORR,8:00AM - 11:00AM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,4,0,4 for RC Honors Students Only,0
Biomaterials,012L,"Alix Deymier (SI), Krystyna Gielo-Perczak (SI)",STORR,3:35PM - 6:35PM / Mo,In Person,You will be auto-enrolled in section(s) 010,0,4,0,4 for RC Honors Students Only,0
Biomaterials,013L,"Alix Deymier (PI), Krystyna Gielo-Perczak (PI)",STORR,8:00AM - 11:00AM / We,In Person,You will be auto-enrolled in section(s) 010,0,4,4,,0
Biomaterials,014L,"Alix Deymier (SI), Krystyna Gielo-Perczak (SI)",STORR,3:35PM - 6:35PM / We,In Person,You will be auto-enrolled in section(s) 010,0,4,0,4 for RC Honors Students Only,0
Biomaterials,015L,"Alix Deymier (SI), Krystyna Gielo-Perczak (SI)",STORR,8:00AM - 11:00AM / Fr,In Person,You will be auto-enrolled in section(s) 010,0,4,0,4 for RC Honors Students Only,0
Introduction to Microscopy and Biophotonics,001,Guoan Zheng (PI),STORR,3:00PM - 5:30PM / Fr,In Person,,0,30,30,,0
Tissue Engineering Laboratory,001,Syam Nukavarapu (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,12,12,,0
Microfluidics and Lab-on-Chip,001,Changchun Liu (PI),STORR,2:30PM - 5:30PM / We,In Person,,0,30,30,,0
Introduction to Biomanufacturing: Pharmaceutical Proteins,001,Sharareh Emadi (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,15,15,,0
Junior Design,001,"Ki Chon (PI), Patrick Kumavor (PI), Yupeng Chen (PI)",STORR,11:15AM - 12:05PM / MoWe,In Person,,0,120,120,,0
Introduction to Medical Imaging,001,Sina Shahbazmohamadi (PI),STORR,2:30PM - 5:15PM / Th,In Person,,0,15,15,,0
Systems Biology of Cells and Tissues,001,Kshitiz Gupta (PI),STORR,9:30AM - 12:30PM / Tu,In Person,,0,20,20,,0
Bioinstrumentation,001,Patrick Kumavor (PI),STORR,3:35PM - 6:05PM / Mo,In Person,,0,30,30,,0
"Biomicrofluidics, Biofabrication, and Biomanufacturing",001,Ali Tamayol (PI),STORR,12:30PM - 3:00PM / Tu,In Person,,0,10,10,,0
Machine Learning Methods for Biomedical Signal Analysis,001,Sabato Santaniello (PI),STORR,5:00PM - 8:00PM / Tu,In Person,,0,10,10,,0
Biomedical Engineering Design II,001,"Krystyna Gielo-Perczak (SI), Patrick Kumavor (SI)",STORR,1:25PM - 5:25PM / Fr,In Person,,0,110,110,,0
Biomedical Engineering Design II,002,"Krystyna Gielo-Perczak (SI), Patrick Kumavor (SI)",STORR,1:25PM - 5:25PM / Fr,In Person,,0,20,0,20 for RC Honors Students Only,0
Special Topics in Biomedical Engineering,019,"Jorge Paricio Garcia (SI), Patrick Kumavor (PI)",STORR,1:25PM - 3:20PM / We,In Person,,0,6,6,,0
Special Topics in Biomedical Engineering,020,Monty Escabi (PI),STORR,2:15PM - 5:15PM / Tu,In Person,,0,15,15,,0
Independent Study,001,Guoan Zheng (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Independent Study,002,Monty Escabi (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Independent Study,004,Yu Lei (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Independent Study,008,Bin Feng (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,012,Ranjan Srivastava (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Independent Study,014,Liisa Kuhn (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,015,Insoo Kim (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,020,Syam Nukavarapu (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,021,Lakshmi Nair (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,022,Krystyna Gielo-Perczak (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Independent Study,023,Staff,STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,025,Yusuf Khan (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Independent Study,029,Georgios Lykotrafitis (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,030,Mu-Ping Nieh (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,031,Patrick Kumavor (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,032,Ki Chon (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Independent Study,033,Kazunori Hoshino (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,034,Sabato Santaniello (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Independent Study,035,Thanh Nguyen (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,037,Cato Laurencin (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,039,Kristin Morgan (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,041,David Kaputa (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Independent Study,042,Tannin Schmidt (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,045,Alix Deymier (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,046,Anna Tarakanova (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Independent Study,047,Yupeng Chen (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Independent Study,048,Changchun Liu (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,053,Kshitiz Gupta (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Independent Study,056,Hugo Posada-Quintero (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Independent Study,057,Ali Tamayol (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Contemporary Issues in the World of Business,001,Arminda Kamphausen (PI),STORR,12:00AM - 12:00AM /,Online Asynchronous,,0,10,10,,0
Contemporary Issues in the World of Business,301,Arminda Kamphausen (PI),WTBY,12:00AM - 12:00AM /,Online Asynchronous,,0,2,2,,0
Contemporary Issues in the World of Business,601,Arminda Kamphausen (PI),AVYPT,12:00AM - 12:00AM /,Online Asynchronous,,0,3,3,,0
Contemporary Issues in the World of Business,701,Arminda Kamphausen (PI),HRTFD,12:00AM - 12:00AM /,Online Asynchronous,,0,10,10,,0
Contemporary Issues in the World of Business,801,Arminda Kamphausen (PI),STMFD,12:00AM - 12:00AM /,Online Asynchronous,,0,10,10,,0
Principles of Managerial Accounting,001,Subprasiri Siriviriyakul (TC),STORR,5:00PM - 6:15PM / MoWe,In Person,,0,5,5,,0
Principles of Managerial Accounting,002,Subprasiri Siriviriyakul (TC),STORR,9:30AM - 10:45AM / MoWe,In Person,,0,25,25,,0
Principles of Managerial Accounting,003,Subprasiri Siriviriyakul (TC),STORR,3:30PM - 4:45PM / MoWe,In Person,,0,5,5,,0
Principles of Managerial Accounting,004,"Subprasiri Siriviriyakul (TC), Wei Chen (PI)",STORR,2:00PM - 3:15PM / TuTh,In Person,,0,5,5,,0
Principles of Managerial Accounting,005,Subprasiri Siriviriyakul (TC),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,5,5,,0
Principles of Managerial Accounting,006,"Subprasiri Siriviriyakul (TC), Wei Chen (PI)",STORR,12:30PM - 1:45PM / TuTh,In Person,,0,5,5,,0
Principles of Managerial Accounting,007,Subprasiri Siriviriyakul (TC),STORR,8:00AM - 9:15AM / MoWe,In Person,,0,5,5,,0
Principles of Managerial Accounting,008,"Subprasiri Siriviriyakul (TC), Wei Chen (PI)",STORR,5:00PM - 6:15PM / TuTh,In Person,,0,5,5,,0
Principles of Managerial Accounting,009,"Subprasiri Siriviriyakul (TC), Wei Chen (PI)",STORR,3:30PM - 4:45PM / TuTh,In Person,,0,5,5,,0
Principles of Managerial Accounting,010,"Li Fang (PI), Subprasiri Siriviriyakul (TC)",STORR,12:30PM - 1:45PM / MoWe,In Person,,0,30,30,,0
Principles of Managerial Accounting,331,Subprasiri Siriviriyakul (PI),WTBY,2:00PM - 3:15PM / TuTh,Online Synchronous,,0,10,10,,0
Principles of Managerial Accounting,660,Subprasiri Siriviriyakul (TC),AVYPT,2:00PM - 3:15PM / TuTh,Online Synchronous,,0,4,4,,0
Principles of Managerial Accounting,702,Subprasiri Siriviriyakul (TC),HRTFD,2:00PM - 3:15PM / TuTh,Online Synchronous,,0,4,4,,0
Principles of Managerial Accounting,881,Subprasiri Siriviriyakul (PI),STMFD,9:30AM - 10:45AM / TuTh,In Person,,0,20,20,,0
Principles of Managerial Accounting,882,Subprasiri Siriviriyakul (PI),STMFD,11:00AM - 12:15PM / TuTh,In Person,,0,20,20,,0
Principles of Managerial Accounting,883,Subprasiri Siriviriyakul (TC),STMFD,2:00PM - 3:15PM / TuTh,Online Synchronous,,0,4,4,,0
The Entrepreneurial Journey,001,Ryan Coles (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,90,90,,0
Personal Financial Literacy,001,Vishal Baloria (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,15,15,,0
Personal Financial Literacy,002,Vishal Baloria (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,15,15,,0
Personal Financial Literacy,003,Vishal Baloria (PI),STORR,8:00AM - 9:15AM / TuTh,In Person,,0,15,15,,0
Personal Brand Management,001,Heidi Bailey (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,25,0,25 for RC First Year and Sophomores,0
Personal Brand Management,301,Wynd Harris (PI),WTBY,3:30PM - 6:00PM / Tu,Online Synchronous,,0,3,3,,0
